award_id,agency,detailed_status,grantee_organization,grantee_state,grantee_city,grantee_org_type,usasp_award_id,usasp_recipient_name,uei,parent_uei,parent_name,business_categories,usasp_address,usasp_city,usasp_state,usasp_country,usasp_zip5,usasp_county,usasp_congressional,usasp_pop_end,ein,bmf_name,bmf_city,bmf_zip5,ntee,bmf_revenue,match_tier,match_name_score,match_geo_score,match_method
NE11OE000002,cdc,Reinstated (confirmed),COUNTY OF LOS ANGELES,CA,COMMERCE,Health Department,ASST_NON_NE11OE000002_075,COUNTY OF LOS ANGELES,DN3NGS58SMT9,,COUNTY OF LOS ANGELES,Government|U.S. Regional/State Government,5555 FERGUSON DR STE 100-50,LOS ANGELES,CA,USA,90022,LOS ANGELES,42,2027-11-30,,,,,,,GOV,0,0,government-entity
NE11OE000027,cdc,Reinstated (confirmed),CITY OF MINNEAPOLIS,MN,MINNEAPOLIS,Health Department,ASST_NON_NE11OE000027_075,CITY OF MINNEAPOLIS,ZEL3HB6H7B24,ZEL3HB6H7B24,CITY OF MINNEAPOLIS,Government|U.S. Regional/State Government,350 S 5TH ST STE 325M,MINNEAPOLIS,MN,USA,55415,HENNEPIN,05,2027-11-30,,,,,,,GOV,0,0,government-entity
NE11OE000034,cdc,Reinstated (confirmed),"DENVER, CITY & COUNTY OF",CO,DENVER,Environmental Organization,ASST_NON_NE11OE000034_075,"DENVER, CITY & COUNTY OF",JHZYLXQAKY33,,CITY & COUNTY OF DENVER,Government|U.S. Local Government,201 W COLFAX AVE FL 7,DENVER,CO,USA,80202,DENVER,01,2027-11-30,,,,,,,GOV,0,0,government-entity
NE11OE000036,cdc,Reinstated (confirmed),COUNTY OF ALAMEDA,CA,SAN LEANDRO,Other Health Organization,ASST_NON_NE11OE000036_075,ALAMEDA COUNTY HCSA,TFLFDLQZRF94,,COUNTY OF ALAMEDA,Government|U.S. Local Government,1100 SAN LEANDRO BLVD,SAN LEANDRO,CA,USA,94577,ALAMEDA,12,2027-11-30,,,,,,,GOV,0,0,government-entity
NE11OE000044,cdc,Reinstated (confirmed),CITY OF LONG BEACH,CA,LONG BEACH,Welfare Department,ASST_NON_NE11OE000044_075,CITY OF LONG BEACH,P43FW2K6F7Z9,J3FACB8K56B7,"LONG BEACH, CITY OF",Government|U.S. Local Government,2525 GRAND AVE,LONG BEACH,CA,USA,90815,LOS ANGELES,42,2027-11-30,,,,,,,GOV,0,0,government-entity
NE11OE000048,cdc,Reinstated (confirmed),MINNESOTA DEPARTMENT OF HEALTH,MN,SAINT PAUL,Health Department,ASST_NON_NE11OE000048_075,MINNESOTA DEPARTMENT OF HEALTH,DHQVY2WCVHC5,,,Government|U.S. Regional/State Government,625 ROBERT ST N,SAINT PAUL,MN,USA,55155,RAMSEY,04,2027-11-30,,,,,,,GOV,0,0,government-entity
NE11OE000071,cdc,Reinstated (confirmed),CITY & COUNTY OF SAN FRANCISCO,CA,SAN FRANCISCO,Health Department,ASST_NON_NE11OE000071_075,CITY & COUNTY OF SAN FRANCISCO,DCTNHRGU1K75,LNADLQGAWKL6,CITY AND COUNTY OF SAN FRANCISCO,Government|U.S. Local Government,101 GROVE ST,SAN FRANCISCO,CA,USA,94102,SAN FRANCISCO,11,2027-11-30,,,,,,,GOV,0,0,government-entity
NE11OE000074,cdc,Reinstated (confirmed),COUNTY OF SANTA CLARA,CA,SAN JOSE,Health Department,ASST_NON_NE11OE000074_075,COUNTY OF SANTA CLARA,T4CJWCFYDA24,,COUNTY OF SANTA CLARA,Government|U.S. Regional/State Government,976 LENZEN AVE,SAN JOSE,CA,USA,95126,SANTA CLARA,18,2027-11-30,,,,,,,GOV,0,0,government-entity
NE11OE000089,cdc,Reinstated (confirmed),COLORADO DEPARTMENT OF PUBLIC HEALTH & ENVIRONMENT,CO,DENVER,Health Department,ASST_NON_NE11OE000089_075,COLORADO DEPARTMENT OF PUBLIC HEALTH & ENVIRONMENT,Y3WEW9MQ6NH5,UVYMYSLJJUP4,THE STATE HISTORICAL SOCIETY OF COLORADO,Government|U.S. Regional/State Government,4300 CHERRY CREEK DR S,DENVER,CO,USA,80246,ARAPAHOE,01,2027-11-30,,,,,,,GOV,0,0,government-entity
NE11OE000090,cdc,Reinstated (confirmed),DEPARTMENT OF PUBLIC HEALTH ILLINOIS,IL,Springfield,Health Department,ASST_NON_NE11OE000090_075,DEPARTMENT OF PUBLIC HEALTH ILLINOIS,NN66PR7QMLR8,GQ46SB5L2HK4,STATE OF ILLINOIS,Government|U.S. Regional/State Government,525 W JEFFERSON ST,SPRINGFIELD,IL,USA,62702,SANGAMON,13,2027-11-30,,,,,,,GOV,0,0,government-entity
NE11OE000094,cdc,Reinstated (confirmed),CHICAGO DEPARTMENT OF PUBLIC HEALTH,IL,CHICAGO,Health Department,ASST_NON_NE11OE000094_075,CHICAGO DEPARTMENT OF PUBLIC HEALTH,K8F7VYLKGN64,,CITY OF CHICAGO,Government|U.S. Local Government,111 WEST WASHINGTON STREET,CHICAGO,IL,USA,60602,COOK,07,2027-11-30,,,,,,,GOV,0,0,government-entity
NE11OE000095,cdc,Reinstated (confirmed),"PUBLIC HEALTH, CALIFORNIA DEPARTMENT OF",CA,SACRAMENTO,Other Health Organization,ASST_NON_NE11OE000095_075,"PUBLIC HEALTH, CALIFORNIA DEPARTMENT OF",KD2JSY6LNMW7,KD2JSY6LNMW7,"PUBLIC HEALTH, CALIFORNIA DEPARTMENT OF",Government|U.S. Regional/State Government,1615 CAPITOL AVE,SACRAMENTO,CA,USA,95814,SACRAMENTO,07,2027-11-30,,,,,,,GOV,0,0,government-entity
NE11OE000001,cdc,Reinstated (confirmed),DEPARTMENT OF STATE HEALTH SERVICES,TX,AUSTIN,Health Department,ASST_NON_NE11OE000001_075,DEPARTMENT OF STATE HEALTH SERVICES,NFHJD7V9MGN3,,,Government|U.S. Regional/State Government,1100 W 49TH ST,AUSTIN,TX,USA,78756,TRAVIS,37,2027-11-30,,,,,,,GOV,0,0,government-entity
NE11OE000003,cdc,Reinstated (confirmed),"Health And Human Services, Maine Department Of",ME,AUGUSTA,Welfare Department,ASST_NON_NE11OE000003_075,"HEALTH AND HUMAN SERVICES, MAINE DEPARTMENT OF",GJEPWTMKF5A3,,,Government|U.S. Regional/State Government,11 STATE HOUSE STA,AUGUSTA,ME,USA,04333,KENNEBEC,02,2027-11-30,,,,,,,GOV,0,0,government-entity
NE11OE000004,cdc,Reinstated (unconfirmed),LOUISVILLE-JEFFERSON COUNTY METRO GOVERNMENT,KY,LOUISVILLE,Health Department,ASST_NON_NE11OE000004_075,LOUISVILLE-JEFFERSON COUNTY METRO GOVERNMENT,XTABXRBBAUB1,,LOUISVILLE-JEFFERSON COUNTY METRO GOVERNMENT,Government|U.S. Regional/State Government,611 W JEFFERSON ST STE A,LOUISVILLE,KY,USA,40202,JEFFERSON,03,2027-11-30,,,,,,,GOV,0,0,government-entity
NE11OE000005,cdc,Reinstated (confirmed),"HEALTH, LOUISIANA DEPARTMENT OF",LA,NEW ORLEANS,Health Department,ASST_NON_NE11OE000005_075,"HEALTH, LOUISIANA DEPARTMENT OF",L2GPNJZBM283,,,Government|U.S. Regional/State Government,"1450 POYDRAS ST, STE 1652",NEW ORLEANS,LA,USA,70112,ORLEANS,02,2027-11-30,,,,,,,GOV,0,0,government-entity
NE11OE000006,cdc,Reinstated (confirmed),ALABAMA DEPARTMENT OF HEALTH,AL,MONTGOMERY,Health Department,ASST_NON_NE11OE000006_075,ALABAMA DEPARTMENT OF HEALTH,WDVJK7FUB8A6,WDVJK7FUB8A6,ALABAMA DEPARTMENT OF HEALTH,Government|U.S. Regional/State Government,201 MONROE ST,MONTGOMERY,AL,USA,36104,MONTGOMERY,02,2027-11-30,,,,,,,GOV,0,0,government-entity
NE11OE000007,cdc,Reinstated (confirmed),HEALTH SERVICES KENTUCKY CABINET FOR,KY,FRANKFORT,Health Department,ASST_NON_NE11OE000007_075,HEALTH SERVICES KENTUCKY CABINET FOR,LECJQDCLHVE5,,,Government|U.S. Regional/State Government,275 E MAIN ST,FRANKFORT,KY,USA,40601,FRANKLIN,01,2027-11-30,,,,,,,GOV,0,0,government-entity
NE11OE000008,cdc,Reinstated (confirmed),"Health And Human Resources, West Virginia Department Of",WV,CHARLESTON,Health Department,ASST_NON_NE11OE000008_075,"HEALTH AND HUMAN RESOURCES, WEST VIRGINIA DEPARTMENT OF",YZ2HCE5SELE6,,STATE OF WEST VIRGINIA,Government|U.S. Regional/State Government,350 CAPITOL ST RM 702,CHARLESTON,WV,USA,25301,KANAWHA,01,2027-11-30,,,,,,,GOV,0,0,government-entity
NE11OE000009,cdc,Reinstated (confirmed),CITY OF EL PASO,TX,EL PASO,Health Department,ASST_NON_NE11OE000009_075,CITY OF EL PASO,KLZGKXNFVTL4,,CITY OF EL PASO,Government|U.S. Local Government,300 N CAMPBELL ST,EL PASO,TX,USA,79901,EL PASO,16,2027-11-30,,,,,,,GOV,0,0,government-entity
NE11OE000010,cdc,Reinstated (confirmed),FLORIDA DEPARTMENT OF HEALTH,FL,TALLAHASSEE,Health Department,ASST_NON_NE11OE000010_075,FLORIDA DEPARTMENT OF HEALTH,L924BA1SEN75,L924BA1SEN75,FLORIDA DEPARTMENT OF HEALTH,Government|U.S. Regional/State Government,4052 BALD CYPRESS WAY,TALLAHASSEE,FL,USA,32399,LEON,02,2027-11-30,,,,,,,GOV,0,0,government-entity
NE11OE000011,cdc,Reinstated (confirmed),FLORIDA DEPARTMENT OF HEALTH,FL,TALLAHASSEE,Health Department,ASST_NON_NE11OE000011_075,FLORIDA DEPARTMENT OF HEALTH,L924BA1SEN75,L924BA1SEN75,FLORIDA DEPARTMENT OF HEALTH,Government|U.S. Regional/State Government,4052 BALD CYPRESS WAY,TALLAHASSEE,FL,USA,32399,LEON,02,2027-11-30,,,,,,,GOV,0,0,government-entity
NE11OE000012,cdc,Reinstated (confirmed),DALLAS COUNTY TEXAS,TX,DALLAS,Health Department,ASST_NON_NE11OE000012_075,DALLAS COUNTY TEXAS,ER74JB3UL5E9,,COUNTY OF DALLAS,Government|U.S. Regional/State Government,500 ELM STREET,DALLAS,TX,USA,75202,DALLAS,30,2027-11-30,,,,,,,GOV,0,0,government-entity
NE11OE000013,cdc,Reinstated (confirmed),EXECUTIVE OFFICE OF THE GOVERNOR OF DELAWARE,DE,DOVER,Planning & Administrative Organizations,ASST_NON_NE11OE000013_075,EXECUTIVE OFFICE OF THE GOVERNOR OF DELAWARE,GKQPH6J32LN7,,,Government|U.S. Regional/State Government,417 FEDERAL ST STE 1,DOVER,DE,USA,19901,KENT,00,2027-11-30,,,,,,,GOV,0,0,government-entity
NE11OE000014,cdc,Reinstated (confirmed),DOUGLAS COUNTY NEBRASKA,NE,OMAHA,Health Department,ASST_NON_NE11OE000014_075,DOUGLAS COUNTY NEBRASKA,ULBKU4AG8EA5,,DOUGLAS COUNTY NEBRASKA,Government|U.S. Local Government,1111 S 41ST ST STE 205,OMAHA,NE,USA,68105,DOUGLAS,02,2027-11-30,,,,,,,GOV,0,0,government-entity
NE11OE000015,cdc,Reinstated (confirmed),NORTH CAROLINA DEPARTMENT OF HEALTH & HUMAN SERVICES,NC,RALEIGH,Welfare Department,ASST_NON_NE11OE000015_075,NORTH CAROLINA DEPARTMENT OF HEALTH & HUMAN SERVICES,DKT3LLBWFVL3,,,Government|U.S. Regional/State Government,1915 HEALTH SERVICES WAY,RALEIGH,NC,USA,27607,WAKE,02,2027-11-30,,,,,,,GOV,0,0,government-entity
NE11OE000016,cdc,Reinstated (confirmed),"HEALTH RESEARCH, INC.",NY,MENANDS,Health Department,ASST_NON_NE11OE000016_075,"HEALTH RESEARCH, INC.",G9H6SUM59YC4,,"HEALTH RESEARCH, INC.",Government|U.S. Regional/State Government,"150 BROADWAY, SUITE 280",ALBANY,NY,USA,12204,ALBANY,20,2027-11-30,,,,,,,GOV,0,0,government-entity
NE11OE000017,cdc,Reinstated (confirmed),KING COUNTY,WA,SEATTLE,Health Department,ASST_NON_NE11OE000017_075,KING COUNTY,TS2LXAN2W8A8,,,Government|U.S. Local Government,401 5TH AVE,SEATTLE,WA,USA,98104,KING,09,2027-11-30,,,,,,,GOV,0,0,government-entity
NE11OE000018,cdc,Reinstated (confirmed),CITY OF COLUMBUS,OH,COLUMBUS,Health Department,ASST_NON_NE11OE000018_075,CITY OF COLUMBUS,FAMWPY11Z6K8,F6DPTMBF63F6,CITY OF COLUMBUS,Government|U.S. Local Government,240 PARSONS AVE,COLUMBUS,OH,USA,43215,FRANKLIN,15,2027-11-30,,,,,,,GOV,0,0,government-entity
NE11OE000019,cdc,Reinstated (confirmed),DEPARTMENT OF PUBLIC HEALTH CONNECTICUT,CT,HARTFORD,Health Department,ASST_NON_NE11OE000019_075,DEPARTMENT OF PUBLIC HEALTH CONNECTICUT,RFZKKT5RU3F8,,,Government|U.S. Regional/State Government,410 CAPITOL AVE,HARTFORD,CT,USA,06106,CAPITOL,01,2027-11-30,,,,,,,GOV,0,0,government-entity
NE11OE000020,cdc,Reinstated (confirmed),"MARICOPA, COUNTY OF",AZ,PHOENIX,Hospital,ASST_NON_NE11OE000020_075,"MARICOPA, COUNTY OF",LM85MG1513K5,,COUNTY OF MARICOPA,Government|U.S. Regional/State Government,4041 N CENTRAL AVE STE 1400,PHOENIX,AZ,USA,85012,MARICOPA,03,2027-11-30,,,,,,,GOV,0,0,government-entity
NE11OE000021,cdc,Reinstated (confirmed),COUNTY OF RIVERSIDE,CA,RIVERSIDE,Health Department,ASST_NON_NE11OE000021_075,COUNTY OF RIVERSIDE,YXSZFGDUQUJ5,,COUNTY OF RIVERSIDE,Government|U.S. Regional/State Government,4065 COUNTY CIRCLE DR,RIVERSIDE,CA,USA,92503,RIVERSIDE,39,2027-11-30,,,,,,,GOV,0,0,government-entity
NE11OE000022,cdc,Reinstated (confirmed),THE HEALTH & HOSPITAL CORPORATION OF MARION COUNTY,IN,INDIANAPOLIS,Planning & Administrative Organizations,ASST_NON_NE11OE000022_075,THE HEALTH & HOSPITAL CORPORATION OF MARION COUNTY,K2E1CFMQNJ78,,,Government|U.S. Regional/State Government,3838 N RURAL ST,INDIANAPOLIS,IN,USA,46205,MARION,07,2027-11-30,,,,,,,GOV,0,0,government-entity
NE11OE000023,cdc,Reinstated (confirmed),"PUBLIC HEALTH, MASSACHUSETTS DEPARTMENT OF",MA,BOSTON,Health Department,ASST_NON_NE11OE000023_075,"PUBLIC HEALTH, MASSACHUSETTS DEPARTMENT OF",DLKMR1QVDX34,,,Government|U.S. Regional/State Government,250 WASHINGTON ST,BOSTON,MA,USA,02108,SUFFOLK,08,2027-11-30,,,,,,,GOV,0,0,government-entity
NE11OE000024,cdc,Reinstated (confirmed),MARYLAND DEPARTMENT OF HEALTH,MD,BALTIMORE,Health Department,ASST_NON_NE11OE000024_075,MARYLAND DEPARTMENT OF HEALTH,Q4YJNDPS53E6,,,Government|U.S. Regional/State Government,201 W PRESTON ST FL 3,BALTIMORE,MD,USA,21201,BALTIMORE (CITY),07,2027-11-30,,,,,,,GOV,0,0,government-entity
NE11OE000025,cdc,Reinstated (confirmed),MICHIGAN DEPARTMENT OF HEALTH AND HUMAN SERVICES,MI,LANSING,Health Department,ASST_NON_NE11OE000025_075,MICHIGAN DEPARTMENT OF HEALTH AND HUMAN SERVICES,C2AQVDYYUAS7,,,Government|U.S. Regional/State Government,235 S GRAND AVE,LANSING,MI,USA,48933,INGHAM,07,2027-11-30,,,,,,,GOV,0,0,government-entity
NE11OE000026,cdc,Reinstated (confirmed),COUNTY OF SAN DIEGO,CA,SAN DIEGO,Health Department,ASST_NON_NE11OE000026_075,COUNTY OF SAN DIEGO,KTWAJNF4SJE5,NGTRB2LHNY35,"SAN DIEGO, COUNTY OF",Government|U.S. Regional/State Government,5469 KEARNEY VILLA RD,SAN DIEGO,CA,USA,92123,SAN DIEGO,51,2027-11-30,,,,,,,GOV,0,0,government-entity
NE11OE000028,cdc,Reinstated (confirmed),MECKLENBURG COUNTY,NC,CHARLOTTE,Planning & Administrative Organizations,ASST_NON_NE11OE000028_075,MECKLENBURG COUNTY,EZ15XL6BMM68,,,Government|U.S. Regional/State Government,600 E 4TH ST,CHARLOTTE,NC,USA,28202,MECKLENBURG,12,2027-11-30,,,,,,,GOV,0,0,government-entity
NE11OE000029,cdc,Reinstated (confirmed),"NASHVILLE & DAVIDSON COUNTY, METROPOLITAN GOVERNMENT OF",TN,NASHVILLE,Planning & Administrative Organizations,ASST_NON_NE11OE000029_075,"NASHVILLE & DAVIDSON COUNTY, METROPOLITAN GOVERNMENT OF",LGZLHP6ZHM55,LGZLHP6ZHM55,"NASHVILLE & DAVIDSON COUNTY, METROPOLITAN GOVERNMENT OF",Government|U.S. Regional/State Government,1 PUBLIC SQ,NASHVILLE,TN,USA,37201,DAVIDSON,07,2027-11-30,,,,,,,GOV,0,0,government-entity
NE11OE000030,cdc,Reinstated (confirmed),"DISTRICT OF COLUMBIA, GOVERNMENT OF",DC,WASHINGTON,Health Department,ASST_NON_NE11OE000030_075,"DISTRICT OF COLUMBIA, GOVERNMENT OF",XUYTN6MMLKE3,,,Government|U.S. Regional/State Government,2201 SHANNON PL SE,WASHINGTON,DC,USA,20020,DISTRICT OF COLUMBIA,98,2027-11-30,,,,,,,GOV,0,0,government-entity
NE11OE000031,cdc,Reinstated (confirmed),CITY OF DETROIT,MI,Detroit,Other Social Services Organization,ASST_NON_NE11OE000031_075,CITY OF DETROIT,GS94M2VMNMJ3,GS94M2VMNMJ3,CITY OF DETROIT,Government|U.S. Local Government,2 WOODWARD AVE RM 1126,DETROIT,MI,USA,48226,WAYNE,13,2027-11-30,,,,,,,GOV,0,0,government-entity
NE11OE000032,cdc,Reinstated (confirmed),Puerto Rico Department of Health,PR,San Juan,Other Health Organization,ASST_NON_NE11OE000032_075,PUERTO RICO DEPARTMENT OF HEALTH,NMLEHM4JTN15,,,Government|U.S. Regional/State Government,PO BOX 70184,SAN JUAN,PR,USA,00936,SAN JUAN,98,2027-11-30,,,,,,,GOV,0,0,government-entity
NE11OE000033,cdc,Reinstated (confirmed),SOUTH DAKOTA DEPARTMENT OF HEALTH,SD,PIERRE,Health Department,ASST_NON_NE11OE000033_075,SOUTH DAKOTA DEPARTMENT OF HEALTH,J84PKUEWQ6Y5,UB23ZUH97ET3,STATE OF SOUTH DAKOTA-DIVISION OF OASI,Government|U.S. Regional/State Government,600 E CAPITOL AVE,PIERRE,SD,USA,57501,HUGHES,00,2027-11-30,,,,,,,GOV,0,0,government-entity
NE11OE000035,cdc,Reinstated (confirmed),STATE OF GEORGIA DEPARTMENT OF PUBLIC HEALTH,GA,ATLANTA,Health Department,ASST_NON_NE11OE000035_075,STATE OF GEORGIA DEPARTMENT OF PUBLIC HEALTH,GUT1BFELPFJ1,,,Government|U.S. Regional/State Government,"200 PIEDMONT AVENUE, SE WEST TOWER",ATLANTA,GA,USA,30334,FULTON,05,2027-11-30,,,,,,,GOV,0,0,government-entity
NE11OE000037,cdc,Reinstated (confirmed),FULTON COUNTY BOARD OF HEALTH,GA,ATLANTA,Other Health Organization,ASST_NON_NE11OE000037_075,FULTON COUNTY BOARD OF HEALTH,LCTKJNKK48B3,,,Government|U.S. Local Government,10 PARK PLACE SOUTH SE 4TH FL,ATLANTA,GA,USA,30303,FULTON,05,2027-11-30,,,,,,,GOV,0,0,government-entity
NE11OE000038,cdc,Reinstated (confirmed),EL PASO COUNTY PUBLIC HEALTH,CO,COLORADO SPRINGS,Health Department,ASST_NON_NE11OE000038_075,EL PASO COUNTY PUBLIC HEALTH,CH7RN7SH6E16,NKDKGGEMANZ7,EL PASO COUNTY,Government|U.S. Local Government,1675 GARDEN OF THE GODS RD STE 2044,COLORADO SPRINGS,CO,USA,80907,EL PASO,05,2027-11-30,,,,,,,GOV,0,0,government-entity
NE11OE000039,cdc,Reinstated (confirmed),FLORIDA DEPARTMENT OF HEALTH,FL,TALLAHASSEE,Health Department,ASST_NON_NE11OE000039_075,FLORIDA DEPARTMENT OF HEALTH,L924BA1SEN75,L924BA1SEN75,FLORIDA DEPARTMENT OF HEALTH,Government|U.S. Local Government,4052 BALD CYPRESS WAY,TALLAHASSEE,FL,USA,32399,LEON,02,2027-11-30,,,,,,,GOV,0,0,government-entity
NE11OE000040,cdc,Reinstated (confirmed),FSM DEPARATMENT OF HEALTH AND SOCIAL AFFAIRS,FM,Pohnpei,Health Department,ASST_NON_NE11OE000040_075,FSM DEPARATMENT OF HEALTH AND SOCIAL AFFAIRS,SPWNPA2VM2Z5,,,Nonprofit Organization,MOGITHIN BUILDING PALIKIR STATION,POHNPEI,FM,USA,96941,,99,2027-11-30,,,,,,,NA,0,0,no-bmf-file-for-state:FM
NE11OE000041,cdc,Reinstated (confirmed),SOUTH CAROLINA DEPARTMENT OF PUBLIC HEALTH,SC,Cayce,Health Department,ASST_NON_NE11OE000041_075,SOUTH CAROLINA DEPARTMENT OF PUBLIC HEALTH,JNZSNC4MUMS7,,,Government|U.S. Regional/State Government,400 OTARRE PKWY,CAYCE,SC,USA,29033,LEXINGTON,02,2027-11-30,,,,,,,GOV,0,0,government-entity
NE11OE000042,cdc,Reinstated (confirmed),STATE OF RHODE ISLAND DEPARTMENT OF HEALTH,RI,Providence,Health Department,ASST_NON_NE11OE000042_075,STATE OF RHODE ISLAND DEPARTMENT OF HEALTH,NERYUGQ8XNB1,NSA8T7PLC9K3,STATE OF RHODE ISLAND,Government|U.S. Regional/State Government,3 CAPITOL HL,PROVIDENCE,RI,USA,02908,PROVIDENCE,01,2027-11-30,,,,,,,GOV,0,0,government-entity
NE11OE000043,cdc,Reinstated (confirmed),TARRANT COUNTY,TX,FORT WORTH,Health Department,ASST_NON_NE11OE000043_075,TARRANT COUNTY,DBH1UNN8U5J3,,,Government|U.S. Local Government,100 E WEATHERFORD ST,FORT WORTH,TX,USA,76196,TARRANT,12,2027-11-30,,,,,,,GOV,0,0,government-entity
NE11OE000045,cdc,Reinstated (confirmed),"AUSTIN, CITY OF",TX,AUSTIN,Health Department,ASST_NON_NE11OE000045_075,"AUSTIN, CITY OF",S953CU7Y37W1,,CITY OF AUSTIN,Government|U.S. Local Government,7201 LEVANDER LOOP,AUSTIN,TX,USA,78702,TRAVIS,37,2027-11-30,,,,,,,GOV,0,0,government-entity
NE11OE000046,cdc,Reinstated (confirmed),STATE OF ALASKA DEPARTMENT OF HEALTH,AK,JUNEAU,Health Department,ASST_NON_NE11OE000046_075,STATE OF ALASKA DEPARTMENT OF HEALTH,LNQNF7PKBV13,,,Government|U.S. Regional/State Government,350 MAIN ST # 214,JUNEAU,AK,USA,99801,JUNEAU,00,2027-11-30,,,,,,,GOV,0,0,government-entity
NE11OE000047,cdc,Reinstated (confirmed),ARIZONA DEPARTMENT OF HEALTH SERVICES,AZ,PHOENIX,Health Department,ASST_NON_NE11OE000047_075,ARIZONA DEPARTMENT OF HEALTH SERVICES,QMWUG1AMYF65,,,Government|U.S. Regional/State Government,150 N 18TH AVE STE 530,PHOENIX,AZ,USA,85007,MARICOPA,03,2027-11-30,,,,,,,GOV,0,0,government-entity
NE11OE000049,cdc,Reinstated (confirmed),ARKANSAS DEPARTMENT OF HEALTH,AR,LITTLE ROCK,Health Department,ASST_NON_NE11OE000049_075,ARKANSAS DEPARTMENT OF HEALTH,SYB9UJV328L9,,,Government|U.S. Regional/State Government,4815 W MARKHAM ST,LITTLE ROCK,AR,USA,72205,PULASKI,02,2027-11-30,,,,,,,GOV,0,0,government-entity
NE11OE000050,cdc,Reinstated (confirmed),STATE OF WISCONSIN DEPARTMENT OF HEALTH SERVICES,WI,Madison,Health Department,ASST_NON_NE11OE000050_075,STATE OF WISCONSIN DEPARTMENT OF HEALTH SERVICES,CG2SZ7HCNV54,,,Government|U.S. Regional/State Government,201 E WASHINGTON AVE,MADISON,WI,USA,53703,DANE,02,2027-11-30,,,,,,,GOV,0,0,government-entity
NE11OE000051,cdc,Reinstated (confirmed),DEPARTMENT OF HEALTH WYOMING,WY,CHEYENNE,Health Department,ASST_NON_NE11OE000051_075,DEPARTMENT OF HEALTH WYOMING,JP1QRJYYJG73,,,Government|U.S. Regional/State Government,2300 CAPITOL AVE,CHEYENNE,WY,USA,82001,LARAMIE,00,2027-11-30,,,,,,,GOV,0,0,government-entity
NE11OE000052,cdc,Reinstated (confirmed),DEPARTMENT OF HEALTH,AS,PAGO PAGO,Health Department,ASST_NON_NE11OE000052_075,DEPARTMENT OF HEALTH,JWV8MLNBAGC9,JWV8MLNBAGC9,DEPARTMENT OF HEALTH,Government|U.S. Regional/State Government,ONE FAGAALU ROAD,PAGO PAGO,AS,USA,96799,WESTERN,98,2027-11-30,,,,,,,GOV,0,0,government-entity
NE11OE000053,cdc,Reinstated (confirmed),"HEALTH, WASHINGTON STATE DEPARTMENT OF",WA,TUMWATER,Health Department,ASST_NON_NE11OE000053_075,"HEALTH, WASHINGTON STATE DEPARTMENT OF",C16SP2HBR123,,,Government|U.S. Regional/State Government,101 ISRAEL RD SE,OLYMPIA,WA,USA,98501,THURSTON,10,2027-11-30,,,,,,,GOV,0,0,government-entity
NE11OE000054,cdc,Reinstated (confirmed),COMMONWEALTH HEALTHCARE CORPORATION,MP,SAIPAN,Health Department,ASST_NON_NE11OE000054_075,COMMONWEALTH HEALTHCARE CORPORATION,J9ANMNJ3QJM6,,,Government|U.S. Local Government,1178 HINEMLU' ST,SAIPAN,MP,USA,96950,SAIPAN,98,2027-11-30,,,,,,,GOV,0,0,government-entity
NE11OE000055,cdc,Reinstated (confirmed),"HEALTH, NEW JERSEY DEPARTMENT OF",NJ,TRENTON,Health Department,ASST_NON_NE11OE000055_075,"HEALTH, NEW JERSEY DEPARTMENT OF",MQKPEU6D1BT5,,,Government|U.S. Regional/State Government,55 N WILLOW ST,TRENTON,NJ,USA,08608,MERCER,12,2027-11-30,,,,,,,GOV,0,0,government-entity
NE11OE000056,cdc,Reinstated (confirmed),State of New Mexico,NM,Santa Fe,Health Department,ASST_NON_NE11OE000056_075,STATE OF NEW MEXICO,E7TEBXBL17P5,,,Government|U.S. Regional/State Government,1190 S SAINT FRANCIS DR # 3152,SANTA FE,NM,USA,87505,SANTA FE,03,2027-11-30,,,,,,,GOV,0,0,government-entity
NE11OE000057,cdc,Reinstated (confirmed),PUBLIC HEALTH SOLUTIONS,NY,New York,Other Health Organization,ASST_NON_NE11OE000057_075,PUBLIC HEALTH SOLUTIONS,GSAHEHG8MNL7,,PUBLIC HEALTH SOLUTIONS,Nonprofit Organization,40 WORTH ST FL 4,NEW YORK,NY,USA,10013,NEW YORK,10,2027-11-30,,,,,,,GOV,0,0,government-entity
NE11OE000058,cdc,Reinstated (confirmed),PACIFIC ISLAND HEALTH OFFICERS ASSOCIATION,HI,HONOLULU,Other Social Services Organization,ASST_NON_NE11OE000058_075,PACIFIC ISLAND HEALTH OFFICERS ASSOCIATION,GTXKMVND7YY1,L28EZGZY9ND3,PACIFIC ISLANDERS ASSOCIATION,Nonprofit Organization,733 BISHOP ST,HONOLULU,HI,USA,96813,HONOLULU,01,2027-11-30,200298040,PACIFIC ISLAND HEALTH OFFICERS ASSOCIATION,HONOLULU,96813,E70,9529272,YES,1.0,1.5,exact-name+geo
NE11OE000059,cdc,Reinstated (confirmed),OKLAHOMA STATE DEPARTMENT OF HEALTH,OK,OKLAHOMA CITY,Health Department,ASST_NON_NE11OE000059_075,OKLAHOMA STATE DEPARTMENT OF HEALTH,LFU8Z8MPLTG3,QARFCMD719K4,OKLAHOMA STATE DEPARTMENT OF HEALTH,Government|U.S. Regional/State Government,123 ROBERT S KERR AVE,OKLAHOMA CITY,OK,USA,73102,OKLAHOMA,05,2027-11-30,,,,,,,GOV,0,0,government-entity
